character,scene,dialogue
Elliott,Rainy_Night_2,"My skill with words is unmatched, yet I can't find the way to properly describe your allure. ^My skill with words is unmatched, yet I can't find the way to properly describe your beauty. "
Elliott,Rainy_Night_3,What did I do today? I'll just say this... it takes a lot of work to maintain this rugged physique!
Elliott,Rainy_Night_4,I spent the afternoon daydreaming about the ocean. So I decided to cook some seafood. [198 202 727 728] 
Elliott,Indoor_Day_0,I've been taking much better care of myself now that we're together. The bachelor life wasn't particularly healthy for me.
Elliott,Indoor_Day_1,"Good morning, @! I made us a pot of coffee.[395]# #I find myself craving this robust flavor nearly every morning."
Elliott,Indoor_Day_2,"If you find a spider in the house, don't squash it! Just let me know and I'll take the poor thing outside."
Elliott,Indoor_Day_3,Today is going to be a fantastic day... I can feel it! # #I get this special feeling in my nose...
Elliott,Indoor_Day_4,"I've had this recurring nightmare that you gave me a buzz cut... You wouldn't ever do that to me, would you? # #I trust you."
Elliott,Indoor_Night_0,"From the brightest winter star, to the shimmer of an iridium vein... nothing can compare to my wonderful man. ^From the brightest winter star, to the fragrant fairy rose... nothing can compare with your captivating beauty. "
Elliott,Indoor_Night_1,A crackling fire adds wonderful ambience to the house... every piece of wood burns in a unique way.
Elliott,Indoor_Night_2,"I never had much success growing plant in my old beach house. Hopefully I can pick up a thing or two by watching you.# #In this respect, you are the master and I only a humble apprentice."
Elliott,Indoor_Night_3,"When I behold thy wondrous face, a precious jewel of form and grace, my heart... torn by the dread of night, is purified with golden light.# #Poetry is the only way I can begin to describe my feelings for you. "
Elliott,Indoor_Night_4,"My love... I wouldn't trade you for 100 iridium bars.# #Nor 1000...# #Not even 10,000 bars, no. # #... # #No, not even 100,000 bars! # #... # #Wa... one million bars of pure iridium...? Don't make me do this... "
Elliott,Outdoor_0,My wildest dreams have come true... just look at this incredible landscape!
Elliott,Outdoor_1,"Fertile soil beneath my feet, fresh air to fill my lungs, and the sun's warmth to delight my skin... Life is going well."
Elliott,Outdoor_2,I might stay here and write some poetry. I'm feeling a sudden surge of creativity! You go on ahead and take care of business.
Elliott,Outdoor_3,"If I stay perfectly still, perhaps a resplendent butterfly will bless my nose with a landing."
Elliott,Outdoor_4,I drank too much coffee... my mouth feels about as dry as the Calico Desert. # #Oh... sorry about the coffee breath. 
Elliott,OneKid_0,Have you had any time to entertain little today? Maybe a second child will make things easier for both of us.
Elliott,OneKid_1,Little is going to have the perfect childhood here. There's so much to explore.
Elliott,OneKid_3,Caring for babies isn't exactly my strong suit... but I'll do my best to be a good father.
Elliott,TwoKids_0,I already gave and their food. They eat a lot for such small creatures!
Elliott,TwoKids_1,"I was carrying earlier, and I could've sworn I heard a ""Da...da"". "
Elliott,TwoKids_2,I'm going to teach to read as soon as possible! That's a great way for children to learn about the world.
Elliott,TwoKids_3,"We've done well, @. The farm is doing excellent and our healthy children are a great joy. I couldn't be happier."
Elliott,Good_0,@... I'm so proud of all your hard work. I'm very lucky to have you. 
Elliott,Good_1,I made a whole secret book of poems expressing my love for you. 
Elliott,Good_2,I came to the valley to find the ivory tower from which my talents could reign supreme. But what I really found was a dungeon of loneliness. You saved me from that. 
Elliott,Good_3,"Wow, you look really handsome today! Did you shave? Your jawline is perfect. ^Your feminine allure is irresistible today. I can't keep my eyes off you. "
Elliott,Good_4,"I feel burnt out in your absence. But when I hear that sound of muddy boots on wood, my heart rises from the ash."
Elliott,Good_5,I'm doing a walking meditation. It's good for creativity.
Elliott,Good_6,Be careful out there! I do worry about you sometimes. There are people in the world who would take advantage of you.
Elliott,funLeave_Elliott,I think I'll walk down to the beach today. It's always nice to see the ocean again.
Elliott,funReturn_Elliott,"I had a nice time at the beach by myself. I watched the waves come and go, just like old times."
Elliott,spring_1,"My new year's resolution is to write, write, and write! I can never stop improving my skills."
Elliott,spring_12,"It's strange, but I often have cravings for pomegranate in the spring."
Elliott,spring_23,"I look forward to dancing with you tomorrow, my dear."
Elliott,summer_1,It's hard to be in a foul mood when the sun is beaming and the butterflies are dancing on a spice-berry breeze. 
Elliott,summer_10,"I was going to grab an extra bottle of ink from my cabin today, but then I remembered the Luau is tomorrow. I'll just do it then."
Elliott,summer_27,"All good things must come to an end, including the joyful days of summer. The key to happiness is to accept change without judgement."
Elliott,fall_1,The splendor of fall... a verdant banquet for all the senses to enjoy... has inspired some of the greatest poetry of all time.
Elliott,fall_15,"I might set my pride aside and sink my eager teeth into a sloppy, saucy barbecue sandwich tomorrow."
Elliott,fall_26,Would you still love me if I guzzled two gallons of pumpkin ale at the Spirit's Eve festival? Sometimes a man has primitive urges...
Elliott,winter_1,Winter is a great time to read books and play the piano. Remember to pause and enjoy a quiet moment or two.
Elliott,winter_7,"I'm a little out of practice, but I plan on entering the fishing contest tomorrow! You've got some stiff competition, dear."
Elliott,winter_28,"Happy new year's eve, my dear. Please accept this to celebrate. [348]"
Emily,Rainy_Day_0,I wonder where the flying insects go when it rains? Don't they get hit by the raindrops?
Emily,Rainy_Day_1,A day like this is a blessing from mother nature.
Emily,Rainy_Day_2,"Good morning... I got this gift for you. Don't worry, I already purified it with sage incense. [428 440 444 338 207]"
Emily,Rainy_Day_3,"I meant to let the parrot go free, but his wing never fully healed. He seems content, though. I give him lots of attention.# #He told me that he's happy here."
Emily,Rainy_Day_4,I never told you this... but when you first moved here I had a dream about you. I knew right then that our life-paths would intertwine. 
Emily,Rainy_Night_0,"Every moment has a unique and precious beauty... do you notice? It can be easy to forget, sometimes."
Emily,patio_Emily,This is my favorite spot for a morning meditation.# #I visualize the energy from this crystal garden flowing through my body.
Emily,Rainy_Night_1,I can hear the plants talking to each other... they're so happy after today's rain!
Emily,Rainy_Night_2,"How was your day, @? You look a little soggy."
Emily,Rainy_Night_3,My day was very peaceful. How was yours?
Emily,Rainy_Night_4,"Want some dessert? It's my special raw, gluten-free version, sweetened only with cactus syrup.[232 234 223 220] "
Emily,Rainy_Night_5,Does the sound of rain ever put you in a trance?
Emily,Indoor_Day_0,Another beautiful day on farm... I have faith that something good will happen today! 
Emily,Indoor_Day_1,"Here, take this. It's for you. [428 440 444 338 207 395 749]"
Emily,Indoor_Day_2,"Hey, someone must've gotten a good night of sleep... you look fresh this morning. "
Emily,Indoor_Day_3,"My horoscope for the day isn't too good... but I'm going to make the best of it, as always. Let's get to work!"
Emily,Indoor_Day_4,Ughh... ... I ate too many bran muffins for breakfast. 
Emily,Indoor_Night_0,"Is that a new hole I see in your shirt? I can sew that up for you, no problem."
Emily,Indoor_Night_1,"Welcome home, @. I hope you had a wonderful day."
Emily,Indoor_Night_2,"Is it bed time already? My, the day just floated away from me again. "
Emily,Indoor_Night_3,"Ah, that aroma! It can only be you. # #It's a good smell."
Emily,Indoor_Night_4,"I swept the whole house, washed the windows, dusted, and cleaned the fridge. It was a very productive day!"
Emily,Outdoor_0,I love getting up early. There's a certain freshness to the air and the wildlife is much more active.
Emily,Outdoor_1,"What's on the agenda today, dear?"
Emily,Outdoor_2,Oooh! Ooh! I saw another one! # #I'm counting squirrels.
Emily,Outdoor_3,"A little sunlight is good for you. Just don't get crispy, okay?"
Emily,Outdoor_4,"Good morning! I was wondering when you'd finally roll out of bed! # #It's okay, @... you deserve a good night of rest."
Emily,OneKid_0,I hope we can raise to be kind and considerate. That's more important than getting A's in school.
Emily,OneKid_1,"Is one child enough, or should we raise another?# #I guess we'll just see where fate leads us."
Emily,OneKid_3,I lit a pale green candle and shook a sprig of baby-mint over . That should ward off any dangerous spirits.
Emily,TwoKids_1,"A big house, two kids and a parrot... I have my hands full!"
Emily,TwoKids_2,"Well, certainly has your hair... "
Emily,TwoKids_3,"Oh, I already fed the kids their organic quinoa puffs with goat milk. You just focus on the farm!"
Emily,Good_1,This is so fun to live together! I always thought I'd be single my whole life.
Emily,Good_2,It was our destiny to be together... I believe that with all my heart!
Emily,Good_3,Thanks for taking me into your home. I love this new life. 
Emily,Good_4,Our vibrational energies are perfectly in tune. Can't you feel it?
Emily,Good_5,I was just admiring my wedding amulet... The shell is beautiful! I can feel the pure blue energy radiating from it. 
Emily,Good_6,"I had another dream about us last night. We had climbed to the top of a crystal tree, looking down on the most lush and beautiful meadow. I keep having this dream.# #I don't know what it means, but I feel that it's a good omen."
Emily,Neutral_0,"I hope you'll still like me when I grow old and my hair turns to a dull, faded steel."
Emily,Neutral_8,I feel uninspired today. 
Emily,funLeave_Emily,"I'm going to visit town today, and later on I'm going to help out at the saloon. Have a nice day."
Emily,funReturn_Emily,My day went well... it's good to get out of the house now and then.
Emily,spring_2,"My friends, the plants, have come back to life. I feel content."
Emily,spring_1,"Happy new year, honey. Let's make this a special one. "
Emily,spring_22,Hmm... I'm thinking maybe a salad of fresh foraged greens for dinner tonight?
Emily,summer_20,The energy in our bodies fluctuate just as the seasons do. Understanding your own unique rhythym is the first step to inner harmony.
Emily,summer_2,May Yoba bless you on this lovely day. 
Emily,fall_1,The year's already half-way over. Can you believe it?
Emily,fall_25,"Our bodies are naturally in tune with the seasons. This light and color of fall compels us to prepare for the barren winter.# #To our distant ancestors, this feeling was encompassing and vital. For us, it only barely peeks through the noise of modern life."
Emily,winter_15,"On a day like this, I have a craving for cinnamon, nutmeg, clove, and cardamom."
Emily,winter_5, ... Why does there have to be war and hatred in the world? 
Emily,winter_2,"I can't help but think of all the poor, frozen squirrels out there right now. "
